q_end,pub_day,surprise_z,pos,ret_full,ret_pre,ret_event
2018-10-15,2018-10-29,-0.6438169393750383,1.0,-0.0361794500723589,0.0014471780028944004,-0.037572254335260125
2018-10-31,2018-11-12,-0.459120944911174,1.0,-0.04106463878327005,-0.03193916349809889,-0.009426551453260101
2018-11-15,2018-11-27,-0.14408657088940519,1.0,0.0031249999999998224,-0.025000000000000022,0.028846153846153744
2018-11-30,2018-12-12,-0.002247920023996259,1.0,0.002358490566037652,0.00864779874213828,-0.00623538581449723
2019-04-15,2019-04-29,-1.3912241243089447,1.0,-0.033672670321065024,-0.009397024275646038,-0.02450592885375502
2019-04-30,2019-05-13,0.8780491764493746,-1.0,-0.003273322422258529,0.01227495908346976,-0.0157415078707539
2019-05-15,2019-05-28,0.5416346522178056,-1.0,-0.01830282861896837,-0.0024958402662229595,-0.015767634854771728
2019-05-31,2019-06-12,1.4668266543732864,-1.0,-0.033626901521216945,-0.027221777421937432,-0.00623538581449723
2019-06-15,2019-06-27,0.14548382180573982,-1.0,0.004731861198738252,0.028391167192428957,-0.024350649350649345
2019-06-30,2019-07-12,0.17082061266179113,-1.0,0.024271844660194053,-0.0016181229773464256,0.02584814216478193
2019-07-15,2019-07-29,-0.21413424524162983,1.0,0.051038062283736974,0.03979238754325243,0.010815307820299491
2019-07-31,2019-08-12,0.24132567779114095,-1.0,0.006998444790046632,-0.006998444790046632,0.013899613899613916
2019-08-15,2019-08-27,0.7736488675302546,-1.0,0.0031948881789136685,0.0031948881789136685,-0.0
2019-08-31,2019-09-12,0.2694104049076162,-1.0,0.0025062656641604564,0.010025062656641714,-0.0075949367088608
2019-09-15,2019-09-27,0.017440455735937995,-1.0,-0.048053024026512015,-0.045567522783761305,-0.0023771790808242432
2019-09-30,2019-10-14,0.6411866076700624,-1.0,-0.005591054313099031,0.0087859424920127,-0.01450443190975026
2019-10-15,2019-10-28,1.0341230703681121,-1.0,-0.005704971475142706,-0.006519967400163029,0.0008097165991902688
2019-10-31,2019-11-12,0.6419179971214332,-1.0,-0.011014948859165985,0.011014948859166096,-0.022275258552108212
2019-11-15,2019-11-27,-0.40883410375262397,1.0,0.014901960784313717,0.0023529411764704466,0.012519561815336422
2019-11-30,2019-12-12,-1.0398667274742688,1.0,0.032110091743119185,0.02599388379204881,0.005961251862891315
2020-04-15,2020-04-27,1.4108382091238534,-1.0,0.0721247563352827,0.04385964912280693,0.02956167176350677
2020-04-30,2020-05-12,-0.8683020281504413,1.0,-0.052631578947368474,-0.06170598911070779,0.009671179883945724
2020-05-15,2020-05-27,-0.5979810525958495,1.0,0.0009174311926605228,0.0183486238532109,-0.017117117117117053
2020-05-31,2020-06-12,-0.7014857837884221,1.0,0.003308519437551727,0.0008271298593878207,0.002479338842975354
2020-06-15,2020-06-29,-0.40059703856568823,1.0,-0.008291873963515717,-0.036484245439469376,0.029259896729776358
2020-06-30,2020-07-13,-0.477487409332331,1.0,-0.051131601005867555,-0.014249790444258115,-0.03741496598639449
2020-07-15,2020-07-27,0.225287881230501,-1.0,-0.024744027303754246,0.019624573378839605,-0.045256744995648246
2020-07-31,2020-08-12,-0.14149616207798363,1.0,0.03498098859315579,0.012927756653992484,0.02177177177177181
2020-08-15,2020-08-27,0.07028116446474546,-1.0,0.024354243542435428,0.02509225092250922,-0.0007570022710068347
2020-08-31,2020-09-14,-0.5531623391671402,1.0,0.00793021411578132,-0.0007930214115781098,0.008730158730158921
2020-09-15,2020-09-28,0.2306637728681866,-1.0,-0.022086824067022004,-0.02894135567402878,0.006661732050333047
2020-09-30,2020-10-12,0.2583085796931571,-1.0,-0.029390154298310156,-0.04555473916238073,0.015460295151089265
2020-10-15,2020-10-27,-0.21328458044632206,1.0,0.024071526822558642,0.015818431911966968,0.008124576844956044
2020-10-31,2020-11-12,-0.7239425713438686,1.0,0.03314917127071837,0.0006906077348065587,0.03243616287094553
2020-11-15,2020-11-27,-0.04304641406775974,1.0,-0.050392670157068054,-0.03337696335078533,-0.01760324983073802
2020-11-30,2020-12-14,-0.7526909345148803,1.0,-0.01660899653979231,-0.0013840830449827202,-0.01524601524601521
2021-04-15,2021-04-27,-1.0609284975499778,1.0,0.02511961722488043,0.022129186602870776,0.0029256875365710755
2021-04-30,2021-05-12,0.3225901624505334,-1.0,0.014302059496567487,-0.03489702517162474,0.047540077390823665
2021-05-15,2021-05-27,0.7947324183634491,-1.0,-0.012813046010483387,0.013977868375072866,-0.027170702894270482
2021-05-31,2021-06-14,0.590044583890093,-1.0,0.015455065827132186,-0.011448196908987018,0.02659875495189601
2021-06-15,2021-06-28,-0.07704682744035095,1.0,0.027533684827182103,0.014059753954305698,0.013287117273252491
2021-06-30,2021-07-12,0.49343800419821043,-1.0,0.05895316804407713,0.047933884297520546,0.011574074074074292
2021-07-15,2021-07-27,0.19853271580575538,-1.0,-0.06892590465249859,-0.05801263641585308,-0.010314875135721824
2021-07-31,2021-08-12,-0.03162556767488594,1.0,0.06986444212721588,0.04066736183524511,0.028056112224448926
2021-08-15,2021-08-27,0.09263794121263218,-1.0,-0.029629629629629672,-0.004444444444444473,-0.025073746312684442
2021-08-31,2021-09-13,0.2660507406340952,-1.0,0.032480314960629975,0.03986220472440938,-0.007688364941055736
2021-09-15,2021-09-27,-0.2645287421189738,1.0,0.012761613067891808,0.01735579377233276,-0.004515805318615174
2021-09-30,2021-10-12,-0.14413544859095742,1.0,0.0005037783375314575,0.02418136020151107,-0.023118544023610355
2021-10-15,2021-10-27,-1.6370268629997897,1.0,0.03426462836056943,0.036373220875066004,-0.0020345879959308144
2021-10-31,2021-11-12,-1.0481425720842672,1.0,-0.010030090270812586,0.009027081243731194,-0.018886679920477212
2021-11-15,2021-11-29,-1.0787412350441656,1.0,-0.06953476738369169,-0.03201600800400184,-0.03875968992248058
2021-11-30,2021-12-13,-2.01680170283412,1.0,0.025574112734864318,0.028705636743215024,-0.003044140030441511
2022-04-15,2022-04-27,-3.178131491835652,1.0,-0.01636828644501276,-0.03171355498721229,0.015847860538827252
2022-04-30,2022-05-12,2.558759870347395,-1.0,-0.018508725542041304,0.011634056054997344,-0.03049759229534521
2022-05-15,2022-05-27,0.7195327488755122,-1.0,0.02491280518186345,0.01843547583457905,0.006598984771573502
2022-05-31,2022-06-13,0.9151447978426919,-1.0,0.04761904761904756,0.03394123606889554,0.014158363922391115
2022-06-15,2022-06-27,0.7369280587769561,-1.0,0.012279765082754968,0.022423918846769975,-0.010376843255051948
2022-06-30,2022-07-12,0.16292033180719068,-1.0,-0.07528089887640443,-0.059550561797752755,-0.014846235418876086
2022-07-15,2022-07-27,0.37324662377106,-1.0,0.050883770755222435,0.0642742367434388,-0.01431024613623344
2022-07-31,2022-08-12,0.41937148848539213,-1.0,-0.0271920088790234,-0.0271920088790234,-0.0
2022-08-15,2022-08-29,-0.20285399687232122,1.0,0.0022321428571427937,0.019531249999999778,-0.016967706622878942
2022-08-31,2022-09-12,0.3048670309146715,-1.0,0.0016657412548585215,0.009994447529150685,-0.008412787436904212
2022-09-15,2022-09-27,0.29000810839780633,-1.0,0.0050561797752809445,0.010112359550561778,-0.005107832009080493
2022-09-30,2022-10-12,-0.8519991920012581,1.0,0.04791086350974938,0.044011142061281205,0.003735325506937004
2022-10-15,2022-10-27,1.248132754146899,-1.0,0.04404567699836881,0.02882001087547581,0.015677491601343796
2022-10-31,2022-11-14,2.0170361515386284,-1.0,-0.08618843683083499,-0.051391862955032064,-0.03309572301425656
2022-11-15,2022-11-28,2.2420001145752786,-1.0,0.025935162094763098,0.035910224438902905,-0.01034661148473881
2023-04-15,2023-04-27,2.8189093308218527,-1.0,-0.06507679870654814,-0.04203718674211809,-0.022110162916989973
2023-04-30,2023-05-12,-3.1513670184418414,1.0,-0.0007701193685021313,-0.010781671159029504,0.010120669521214376
2023-05-15,2023-05-30,0.22238865001687513,-1.0,0.035477582846003886,0.01988304093567239,0.015910898965791676
2023-05-31,2023-06-12,-0.4736606099997527,1.0,0.023976849937990874,0.034311699049193845,-0.009992006394884068
2023-06-15,2023-06-27,-0.3349526700438243,1.0,-0.13177103342297347,-0.09104878985785636,-0.04480135249366013
2023-06-30,2023-07-12,-0.3207948323231902,1.0,0.020399490012749766,0.0,0.020399490012749766
2023-07-15,2023-07-27,-0.19744147247389077,1.0,-0.030401297122010562,-0.011349817592217315,-0.01927019270192698
2023-07-31,2023-08-14,-0.06290104413706765,1.0,0.002086811352253859,0.025041736227044975,-0.022394136807817433
2023-08-15,2023-08-28,0.3395731250272303,-1.0,-0.08646140868831709,-0.06115563053563888,-0.02384737678855342
2023-08-31,2023-09-12,-0.1695088932411232,1.0,-0.0033457249070631967,-0.00892193308550182,0.005626406601650258
2023-09-15,2023-09-27,-0.1404359925326797,1.0,-0.006998158379373787,-0.03351749539594839,0.027439024390244038
2023-09-30,2023-10-12,1.3930134951331479,-1.0,-0.03325688073394506,-0.00917431192660545,-0.02386363636363642
2023-10-15,2023-10-27,0.09796345059924025,-1.0,0.003724394785847407,-0.007076350093109696,0.01072485207100593
2023-10-31,2023-11-13,-0.16245849329946208,1.0,-0.02754919499105546,-0.023613595706618917,-0.004030780505679732
2023-11-15,2023-11-27,0.43608712601403177,-1.0,0.006990434142752022,0.00735835172921262,-0.0003706449221645425
2023-11-30,2023-12-12,0.7103814323541379,-1.0,0.11979166666666674,0.09975961538461542,0.022251891410769886
2024-04-15,2024-04-29,0.4424563529656384,-1.0,0.010198878123406363,0.026517083120856655,-0.01676270298585658
2024-04-30,2024-05-13,0.9921817033108609,-1.0,0.02930591259640103,0.006169665809768743,0.023279875840662156
2024-05-15,2024-05-28,-1.0510432069549063,1.0,-0.01927194860813697,-0.015524625267665959,-0.0038064165307232223
2024-05-31,2024-06-12,-0.6341528209936201,1.0,0.03151260504201692,-0.015231092436974736,0.04746666666666677
2024-06-15,2024-06-27,0.24302655405075285,-1.0,-0.06729758149316512,-0.025762355415352323,-0.040492055356227574
2024-06-30,2024-07-12,-0.01739907303721566,1.0,-0.018867924528301883,-0.03525322740814307,0.016984045290787453
2024-07-15,2024-07-29,-0.7103265740483224,1.0,0.04480874316939887,0.006557377049180468,0.03800217155266017
2024-07-31,2024-08-12,-0.34683329717128725,1.0,0.013579576317218844,0.01955458989679526,-0.00586041555673944
2024-08-15,2024-08-27,-0.45531521551340043,1.0,0.10714285714285698,0.0809151785714286,0.024264326277749104
2024-08-31,2024-09-12,-0.2361692201491384,1.0,-0.006144393241167445,-0.023553507424475262,0.017829050865233453
2024-09-15,2024-09-27,-0.04885596284616978,1.0,-0.01187335092348285,0.021547933157431975,-0.03271631510977191
2024-09-30,2024-10-14,-0.5465878395300007,1.0,0.01197339246119733,-0.013747228381374876,0.026079136690647653
2024-10-15,2024-10-28,0.014898771743208968,-1.0,-0.011452130096197832,-0.014200641319285445,0.0027100271002711285
2024-10-31,2024-11-12,-0.7829201100549188,1.0,-0.033333333333333215,-0.024657534246575352,-0.00889513108614226
2024-11-15,2024-11-27,-2.238686591741512,1.0,-0.02632794457274823,-0.003695150115473389,-0.022716736207695987
2024-11-30,2024-12-12,-0.43314991673988773,1.0,-0.02264150943396226,0.0037735849056603765,-0.026315789473684292
2025-04-15,2025-04-28,0.09974102047419907,-1.0,0.011273957158962733,-0.024802705749718212,0.03520352035203522
2025-04-30,2025-05-12,-2.0527855484456423,1.0,0.04483541430192961,0.017026106696935273,0.02734375
2025-05-15,2025-05-27,0.9691018076648076,-1.0,0.03002832861189786,0.009065155807365444,0.021154945683247384
2025-05-31,2025-06-12,0.7985951159938519,-1.0,0.01836492890995256,0.00414691943127965,0.014277215942890997
2025-06-15,2025-06-27,-0.3391373512431434,1.0,-0.022329511164755678,-0.00905250452625217,-0.013398294762484886
2025-06-30,2025-07-14,0.051497301444451846,-1.0,-0.017199017199017064,-0.017813267813267863,0.0006035003017502705
2025-07-15,2025-07-28,0.8526927668528161,-1.0,-0.013439218081856996,0.004886988393402625,-0.018416206261510082
2025-07-31,2025-08-12,0.22220315187412373,-1.0,-0.04656716417910456,-0.02268656716417894,-0.02335084646818464
2025-08-15,2025-08-27,0.4959592446476387,-1.0,0.008685581933989495,0.00926462072958889,-0.0005844535359440517
2025-08-31,2025-09-12,0.49995683442308014,-1.0,-0.03527227722772275,-0.021039603960395947,-0.013939393939393918
2025-09-15,2025-09-29,0.33999504500829864,-1.0,-0.04336895034569466,-0.029541169076052753,-0.013431013431013605
2025-09-30,2025-10-13,0.2592331395823917,-1.0,0.05532421177870306,0.04223676383105279,0.013664596273291973
2025-10-15,2025-10-27,0.09452502219083764,-1.0,0.08587786259541996,0.04770992366412219,0.04008016032064132
2025-10-31,2025-11-12,0.475864071245321,-1.0,-0.023387668320340227,-0.009922041105598911,-0.013333333333333197
2025-11-15,2025-11-28,0.4461147159261671,-1.0,-0.006821282401091366,-0.032742155525238736,0.025099075297225992
2025-11-30,2025-12-12,-0.6554730775418012,1.0,0.010135135135135087,0.0033783783783782884,0.006734006734006703
2026-04-15,2026-04-27,0.5904514991953607,-1.0,-0.043255131964809346,-0.03445747800586507,-0.00850460666194186
2026-04-30,2026-05-12,1.754126698140349,-1.0,-0.0006317119393557391,0.027795325331648746,-0.029239766081871288
2026-05-15,2026-05-27,-1.6128547830108795,1.0,-0.06791720569210868,-0.02975420439844767,-0.03933333333333333
2026-05-31,2026-06-12,-1.26022483894229,1.0,-0.03007518796992492,-0.01982228298017774,-0.010460251046025104
