safra,year,month,half,crush_z,pred_z,std_t,mean_t,actual_t,pred_t,mae_sat,mae_clim,mae_naive
2018,2018.0,9.0,1.0,-0.3839202121595958,0.2965420145938918,4017887.737201921,40311478.3125,38768930.0,41502950.83650195,2.7340208365019487,1.5425483125,7.997922362388573
2018,2018.0,9.0,2.0,-1.3086152617018443,0.6099891599145426,6045467.473542648,35743300.0,27832109.0,39430969.62547697,11.598860625476972,7.911191,13.023488789330282
2018,2018.0,10.0,1.0,-1.0734350142339835,0.23893418278035253,5711183.589325024,31758321.4375,25627737.0,33122918.421123937,7.495181421123937,6.1305844375,6.3066334047634305
2018,2018.0,10.0,2.0,-0.9787798178369105,0.7536974978494182,5779666.13063389,30636118.5625,24979098.0,34992238.46356379,10.013140463563792,5.6570205625,4.243198347970672
2018,2018.0,11.0,2.0,-0.3110051478913434,1.2594995099878128,6517680.900922543,16667879.3125,14640847.0,24876895.21346887,10.236048213468868,2.0270323125,0.011250950622782111
2019,2019.0,4.0,1.0,-0.19664403520658716,1.0721771117355166,7400591.804197119,15354818.235294119,13899536.0,23289563.38105172,9.39002738105172,1.4552822352941186,8.460382
2019,2019.0,4.0,2.0,0.43268537180811284,0.3701650512510142,8516875.157387866,28043626.70588235,31728754.0,31196276.23501532,0.5324777649846785,3.685127294117648,8.2246991319605
2019,2019.0,5.0,1.0,0.12560122868301452,0.7955858458896815,6248359.632209185,38255510.35294118,39040312.0,43226616.83635526,4.186304836355261,0.7848016470588222,6.596645341508276
2019,2019.0,5.0,2.0,0.7688014349709785,0.6295018957503882,5126005.382997768,40362949.705882356,44303830.0,43589779.81210615,0.7140501878938526,3.9408802941176444,17.4657596293854
2019,2019.0,6.0,1.0,0.7028986756006801,0.17835762615175338,5886870.709300845,38371575.375,42509449.0,39421543.660173185,3.087905339826815,4.137873625,2.0616963686437533
2019,2019.0,6.0,2.0,0.6207114647796352,0.2712842522188396,5425478.267419443,43109819.4375,46477476.0,44581666.25220645,1.8958097477935478,3.3676565625,2.6353856208076554
2019,2019.0,7.0,1.0,-0.5380582044422566,0.11147093030854921,4973429.180907848,43630313.375,40954319.0,44184706.15261948,3.230387152619481,2.675994375,3.109193655820057
2019,2019.0,7.0,2.0,0.5162612314768621,0.1849663686999037,4402239.455398384,47575715.4375,49848421.0,48389981.68371248,1.4584393162875176,2.2727055625,3.9458985465381966
2019,2019.0,8.0,1.0,-0.2275434248596541,0.45977456557193813,3978554.0410951176,43714673.8125,42809380.0,45543911.768348984,2.7345317683489845,0.9052938125,9.945212344822172
2019,2019.0,8.0,2.0,0.944199070703671,0.2903284438455014,3476766.8194732494,44622249.0,47905009.0,45631653.30031134,2.273355699688658,3.28276,4.213398738800853
2019,2019.0,9.0,1.0,-0.18486786119546358,0.17282147634657305,4017887.737201921,40311478.3125,39568700.0,41005855.60303803,1.437155603038028,0.7427783125,0.23512101066611707
2019,2019.0,9.0,2.0,-0.09424498642883661,0.3520774235185173,6045467.473542648,35743300.0,35173545.0,37871772.61204989,2.6982276120498927,0.569755,6.920945973004952
2019,2019.0,10.0,1.0,1.0212218660596937,0.4156474018403063,5711183.589325024,31758321.4375,37590707.0,34132160.057835944,3.458546942164056,5.8323855625,11.190488016834475
2019,2019.0,10.0,2.0,0.36744102332206563,0.49365237463412637,5779666.13063389,30636118.5625,32759805.0,33489264.472479854,0.7294594724798538,2.1236864375,6.452580688524291
2019,2019.0,11.0,1.0,-0.538904503073017,-0.12080220691603699,5598769.207336156,22908959.9375,19891758.0,22232616.26124024,2.34085826124024,3.0172019375,2.9825384932967163
2019,2019.0,11.0,2.0,-0.8880344712305185,-0.07888665328508432,6517680.900922543,16667879.3125,10879954.0,16153721.279046107,5.273767279046107,5.7879253125,4.6422159135253205
2020,2020.0,4.0,1.0,0.9668784543214204,0.8237773631289166,7400591.804197119,15354818.235294119,22510291.0,21451258.237349093,1.059032762650907,7.155472764705881,8.610755
2020,2020.0,4.0,2.0,1.1915375189355368,0.3215084442383905,8516875.157387866,28043626.70588235,38191803.0,30781873.98750672,7.409929012493278,10.148176294117649,13.192896863895744
2020,2020.0,5.0,1.0,0.6534754539432894,0.3931066798814086,6248359.632209185,38255510.35294118,42338660.0,40711782.26266395,1.626877737336047,4.083149647058822,9.599045507116928
2020,2020.0,5.0,2.0,0.40226085227241015,-0.04654030507859347,5126005.382997768,40362949.705882356,42424941.0,40124383.85152312,2.3005571484768765,2.0619912941176444,11.492331051897354
2020,2020.0,6.0,1.0,0.5843596360227449,0.44131764048891775,5886870.709300845,38371575.375,41811625.0,40969555.26629197,0.8420697337080315,3.440049625,6.134020801670663
2020,2020.0,6.0,2.0,0.0012798065272322276,0.1644387624763338,5425478.267419443,43109819.4375,43116763.0,44001978.3696367,0.8852153696366996,0.0069435625,7.641819159734525
2020,2020.0,7.0,1.0,0.6283227349443384,0.29940672990951156,4973429.180907848,43630313.375,46755232.0,45119391.54249216,1.6358404575078414,3.124918625,3.4644419152482078
2020,2020.0,7.0,2.0,0.7416492436585413,0.35880915381794865,4402239.455398384,47575715.4375,50840633.0,49155279.25139548,1.6853537486045211,3.2649175625,2.5186794450545236
2020,2020.0,8.0,1.0,0.7203640211736615,0.39475134351564745,3978554.0410951176,43714673.8125,46580681.0,45285213.36547191,1.295467634528093,2.8660071875,1.1053896461126134
2020,2020.0,8.0,2.0,-0.6828703572245038,0.1689942795409498,3476766.8194732494,44622249.0,42248068.0,45209802.703788765,2.961734703788765,2.374181,8.790797571511254
2020,2020.0,9.0,1.0,1.0854023239925168,0.1929062746839152,4017887.737201921,40311478.3125,44672503.0,41086554.06798181,3.5859489320181908,4.3610246875,3.3860329473323674
2020,2020.0,9.0,2.0,0.7675757119375831,0.3764754208780708,6045467.473542648,35743300.0,40383654.0,38019269.91150665,2.364384088493347,4.640354,3.411875222077124
2020,2020.0,10.0,1.0,0.9154383641724078,-0.13170490504481172,5711183.589325024,31758321.4375,36986558.0,31006130.54517446,5.980427454825539,5.2282365625,2.796414190066822
2020,2020.0,10.0,2.0,-0.6408660083093349,0.00044240753008142897,5779666.13063389,30636118.5625,26932127.0,30638675.53031755,3.7065485303175487,3.7039915625,7.5592158094005955
2020,2020.0,11.0,1.0,-0.4543352017737981,0.1316966602968337,5598769.207336156,22908959.9375,20365242.0,23646299.143878922,3.281057143878922,2.5437179375,0.3017866660893224
2020,2020.0,11.0,2.0,-1.2170102269623626,-0.0753694511033082,6517680.900922543,16667879.3125,8735795.0,16176645.280530952,7.4408502805309515,7.9320843125,2.5623824873337524
2021,2021.0,4.0,1.0,0.04191107588584682,0.10354680186556907,7400591.804197119,15354818.235294119,15664985.0,16121125.848531272,0.45614084853127224,0.3101667647058815,6.845306
2021,2021.0,4.0,2.0,0.19157428798311352,0.15140362005156383,8516875.157387866,28043626.70588235,29675241.0,29333112.436238106,0.34212856376189366,1.6316142941176481,3.097440601153314
2021,2021.0,5.0,1.0,0.5179442025673845,0.338284275668773,6248359.632209185,38255510.35294118,41491812.0,40369232.16524106,1.1225798347589373,3.236301647058822,9.867789063704592
2021,2021.0,5.0,2.0,0.6584388899224677,0.18428489655465038,5126005.382997768,40362949.705882356,43738111.0,41307595.07762668,2.430515922373317,3.3751612941176443,7.986780132800035
2021,2021.0,6.0,1.0,-0.30859304793798575,0.34104618803078274,5886870.709300845,38371575.375,36554928.0,40379270.18983712,3.8243421898371204,1.816647375,0.9752271763261036
2021,2021.0,6.0,2.0,0.44869510898582654,0.09990325794565241,5425478.267419443,43109819.4375,45544205.0,43651842.39232854,1.892362607671462,2.4343855625,7.067082749608174
2021,2021.0,7.0,1.0,0.5142382714160111,0.17223433265691118,4973429.180907848,43630313.375,46187841.0,44486908.63099007,1.700932369009927,2.557527625,3.029607551863119
2021,2021.0,7.0,2.0,-0.1365315184668,0.02650385852992254,4402239.455398384,47575715.4375,46974671.0,47692391.76924072,0.717720769240722,0.6010444375,0.5104183637563512
2021,2021.0,8.0,1.0,0.28052859807147124,0.16703792720105007,3978554.0410951176,43714673.8125,44830772.0,44379243.23278189,0.45152876721811297,1.1160981875,1.396961534650877
2021,2021.0,8.0,2.0,-0.37575197527855136,-0.09598965528695952,3476766.8194732494,44622249.0,43315847.0,44288515.351485625,0.9726683514856249,1.306402,3.764385175633393
2021,2021.0,9.0,1.0,-0.4321604848295784,-0.05499310952379988,4017887.737201921,40311478.3125,38575106.0,40090522.172113724,1.515416172113724,1.7363723125,3.6494918007981254
2021,2021.0,9.0,2.0,0.04779183764769978,-0.02445916231508477,6045467.473542648,35743300.0,36032224.0,35595432.92979406,0.4367910702059418,0.288924,1.8191838876876234
2021,2021.0,10.0,2.0,-2.3491612241295488,-0.08371745506595163,5779666.13063389,30636118.5625,17058751.0,30152259.622912455,13.093508622912456,13.5773675625,7.347485320373256
2021,2021.0,11.0,1.0,-1.8444700174403832,-0.1284858876085545,5598769.207336156,22908959.9375,12582198.0,22189597.10637997,9.60739910637997,10.3267619375,5.60857725279221
2021,2021.0,11.0,2.0,-1.962790831120505,-0.18215469848955357,6517680.900922543,16667879.3125,3875035.0,15480653.113141332,11.605618113141333,12.7928443125,3.8444219846355336
2022,2022.0,4.0,1.0,-1.360311783388016,0.17309736181576696,7400591.804197119,15354818.235294119,5287706.0,16635841.152476028,11.348135152476027,10.067112235294118,10.377279
2022,2022.0,4.0,2.0,-0.47307241581290016,0.12958356962882658,8516875.157387866,28043626.70588235,24014528.0,29147273.790859744,5.132745790859744,4.029098705882352,13.997668750715944
2022,2022.0,5.0,1.0,-0.6346866355928744,0.37690959521958967,6248359.632209185,38255510.35294118,34289760.0,40610577.05270357,6.320817052703567,3.965750352941178,7.474658012903419
2022,2022.0,5.0,2.0,0.669015351699083,-0.24054378591053946,5126005.382997768,40362949.705882356,43792326.0,39129920.964458264,4.6624050355417355,3.4293762941176444,11.760442880046806
2022,2022.0,6.0,1.0,0.051227832220527264,0.31342190508262197,5886870.709300845,38371575.375,38673147.0,40216649.60768416,1.5435026076841578,0.301571625,8.609414087135207
2022,2022.0,6.0,2.0,-0.1894840209154454,-0.02100732609054798,5425478.267419443,43109819.4375,42081778.0,42995844.64633914,0.9140666463391408,1.0280414375,2.2788271907163935
2022,2022.0,7.0,1.0,0.5607084214057235,0.17069728010301372,4973429.180907848,43630313.375,46418957.0,44479264.20896593,1.9396927910340727,2.788643625,5.558587076335869
2022,2022.0,7.0,2.0,0.35167681771638154,0.27497742566949196,4402239.455398384,47575715.4375,49123881.0,48786231.91012611,0.3376490898738876,1.5481655625,6.558722886496812
2022,2022.0,8.0,1.0,-1.2355508462936264,-0.12353692313349865,3978554.0410951176,43714673.8125,38798968.0,43223175.48774276,4.424207487742759,4.9157058125,2.784958305118151
2022,2022.0,8.0,2.0,-0.11898123212723062,-0.2838287259724155,3476766.8194732494,44622249.0,44208579.0,43635442.70312574,0.5731362968742624,0.41367,4.37387401607766
2022,2022.0,9.0,1.0,-0.16622622536614576,-0.24035367764028645,4017887.737201921,40311478.3125,39643600.0,39345764.218517706,0.2978357814822942,0.6678783125,3.740385814630963
2022,2022.0,9.0,2.0,-1.727759523264651,1.0269126141093272,6045467.473542648,35743300.0,25298186.0,41951466.80676859,16.65328080676859,10.445114,8.549856655742488
2022,2022.0,10.0,1.0,-0.6840917257156053,0.5187187401734252,5711183.589325024,31758321.4375,27851348.0,34720819.39385381,6.8694713938538134,3.9069734375,9.670575409365616
2022,2022.0,10.0,2.0,0.2322216209663303,0.4839307512352257,5779666.13063389,30636118.5625,31978282.0,33433076.734986447,1.4547947349864467,1.3421634375,15.92701896256763
2022,2022.0,11.0,1.0,0.6100348015818708,0.4169825482320503,5598769.207336156,22908959.9375,26324404.0,25243548.98853817,1.0808550114618316,3.4154440625,14.08878348324325
2022,2022.0,11.0,2.0,-0.04796005162752825,0.43201940795809457,6517680.900922543,16667879.3125,16355291.0,19483643.956576336,3.1283529565763364,0.3125883125,
2023,2023.0,4.0,1.0,-0.2026113958134719,0.3992180436000622,7400591.804197119,15354818.235294119,13855374.0,18309268.016848348,4.4538940168483485,1.4994442352941186,8.567668
2023,2023.0,4.0,2.0,-0.7758817152732645,-0.19744257996097211,8516875.157387866,28043626.70588235,21435539.0,26362032.901602183,4.926493901602183,6.608087705882352,41.4897194908223
2023,2023.0,5.0,1.0,1.0087509391373342,0.3601173573840635,6248359.632209185,38255510.35294118,44558549.0,40505653.11167761,4.05289588832239,6.303038647058822,3.260778428961635
2023,2023.0,5.0,2.0,1.2500116202317368,0.1862135568910839,5126005.382997768,40362949.705882356,46770516.0,41317481.40089321,5.453034599106789,6.407566294117644,8.217438471574075
2023,2023.0,6.0,1.0,0.39022202770150966,0.3309121236797212,5886870.709300845,38371575.375,40668762.0,40319612.26324269,0.34914973675730826,2.297186625,4.931871522014819
2023,2023.0,6.0,2.0,0.015604257970840179,0.2078070276103479,5425478.267419443,43109819.4375,43194480.0,44237271.949616976,1.0427919496169762,0.0846605625,5.004408856395952
2023,2023.0,7.0,1.0,0.9878943574507966,0.32784631860279856,4973429.180907848,43630313.375,48543536.0,45260833.822792366,3.282702177207634,4.913222625,3.388274071851514
2023,2023.0,7.0,2.0,1.2536886324373173,0.33213056015727077,4402239.455398384,47575715.4375,53094753.0,49037833.693767905,4.0569193062320945,5.5190375625,1.1536144800680577
2023,2023.0,8.0,1.0,1.0622912605547181,0.29686510307628877,3978554.0410951176,43714673.8125,47941057.0,44895767.66800429,3.045289331995711,4.2263831875,5.252451813035436
2023,2023.0,8.0,2.0,0.5638428177064243,0.2804282285977565,3476766.8194732494,44622249.0,46582599.0,45597232.56043234,0.9853664395676628,1.96035,2.777989303074323
2023,2023.0,9.0,1.0,0.39618147435063655,0.3084387569085026,4017887.737201921,40311478.3125,41903291.0,41550750.61156048,0.3525403884395212,1.5918126875,2.059987326670982
2023,2023.0,9.0,2.0,1.523289148490534,0.5256455596485052,6045467.473542648,35743300.0,44952295.0,38921073.13346716,6.03122186653284,9.208995,17.02580158989712
2023,2023.0,10.0,1.0,0.20472894001962685,0.07903150056892883,5711183.589325024,31758321.4375,32927566.0,32209684.846589,0.717881153411001,1.1692445625,1.084051730959054
2023,2023.0,10.0,2.0,0.6960245361194933,0.4371421209869847,5779666.13063389,30636118.5625,34658908.0,33162654.073441938,1.4962539265580623,4.0227894375,1.9785341257102786
2023,2023.0,11.0,1.0,2.1387656142013647,0.4089516737735568,5598769.207336156,22908959.9375,34883415.0,25198585.97591197,9.684829024088028,11.9744550625,4.829584873778969
2023,2023.0,11.0,2.0,1.1245253946787386,0.25792001416937915,6517680.900922543,16667879.3125,23997177.0,18348919.662817433,5.648257337182566,7.3292976875,5.172250102853239
2024,2024.0,4.0,1.0,0.10298159726545862,-0.027520289836619555,7400591.804197119,15354818.235294119,16116943.0,15151151.803880103,0.965791196119897,0.7621247647058815,2.261569
2024,2024.0,4.0,2.0,0.8165792224962779,0.12029650607234905,8516875.157387866,28043626.70588235,34998330.0,29068177.0299705,5.930152970029499,6.954703294117648,10.063935573889449
2024,2024.0,5.0,1.0,1.0897278722497943,0.30429748664572975,6248359.632209185,38255510.35294118,45064522.0,40156870.48468107,4.90765151531893,6.8090116470588224,19.47397255860994
2024,2024.0,5.0,2.0,0.9747840512792181,0.03768634338101895,5126005.382997768,40362949.705882356,45359698.0,40556130.104918964,4.803567895081036,4.996748294117644,10.976043384509511
2024,2024.0,6.0,1.0,1.8729428875650433,0.24903058256638688,5886870.709300845,38371575.375,49397348.0,39837586.217230186,9.559761782769813,11.025772625,3.936623354970716
2024,2024.0,6.0,2.0,1.087170433972728,0.10175574617710739,5425478.267419443,43109819.4375,49008239.0,43661893.02696895,5.346345973031052,5.8984195625,0.2922552223707289
2024,2024.0,7.0,1.0,-0.043950836947496116,0.012361990030534648,4973429.180907848,43630313.375,43411727.0,43691794.85695195,0.28006785695195197,0.218586375,11.926568513546787
2024,2024.0,7.0,2.0,0.9119268961112664,0.01224232546170037,4402239.455398384,47575715.4375,51590236.0,47629609.085673325,3.9606269143266752,4.0145205625,6.491639057469621
2024,2024.0,8.0,1.0,0.08023975147818478,-0.013507481238146352,3978554.0410951176,43714673.8125,44033912.0,43660933.56843495,0.3729784315650463,0.3192381875,7.413088022175506
2024,2024.0,8.0,2.0,0.17441261709114905,-0.007769107326777186,3476766.8194732494,44622249.0,45228641.0,44595237.62542933,0.6334033745706678,0.606392,3.801498543587111
2024,2024.0,9.0,1.0,0.6665237713597708,-0.2536888653007978,4017887.737201921,40311478.3125,42989496.0,39292184.93154325,3.6973110684567465,2.6780176875,0.7237451157044843
2024,2024.0,9.0,2.0,0.5129277452191596,-0.06345057488270017,6045467.473542648,35743300.0,38844188.0,35359711.613369055,3.484476386630945,3.100888,7.977222544140048
2024,2024.0,10.0,1.0,0.38143661964777786,-0.10643554136671962,5711183.589325024,31758321.4375,33936776.0,31150448.520325467,2.786327479674533,2.1784545625,0.17234207098966836
2024,2024.0,10.0,2.0,-0.5935191557723724,0.018359526508850588,5779666.13063389,30636118.5625,27205776.0,30742230.49603768,3.5364544960376807,3.4303425625,8.345349344837494
2024,2024.0,11.0,1.0,-1.1610224849030315,-0.0719261669080751,5598769.207336156,22908959.9375,16408663.0,22506261.92901335,6.097598929013349,6.5002969375,18.8539091602845
2024,2024.0,11.0,2.0,0.5520208402640173,0.2566510665743432,6517680.900922543,16667879.3125,20265775.0,18340649.067312997,1.9251259326870032,3.5978956875,3.233067816720996
2025,2025.0,4.0,1.0,0.17848866680590914,0.06432021033133618,7400591.804197119,15354818.235294119,16675740.0,15830825.85671644,0.8449141432835608,1.3209217647058815,0.558797
2025,2025.0,4.0,2.0,-1.1844828671853376,-0.10211123613067966,8516875.157387866,28043626.70588235,17955534.0,27173958.0555908,9.2184240555908,10.088092705882351,18.256237147555716
2025,2025.0,5.0,1.0,0.6822237992008254,0.19731876915764776,6248359.632209185,38255510.35294118,42518290.0,39488428.984823026,3.0298610151769743,4.262779647058823,11.986479887961115
2025,2025.0,5.0,2.0,1.451071104761047,-0.09395312312116805,5126005.382997768,40362949.705882356,47801148.0,39881345.491013795,7.919802508986205,7.438198294117645,11.416365480223662
2025,2025.0,6.0,1.0,0.07888055436079888,0.06921102982069739,5886870.709300845,38371575.375,38835935.0,38779011.75921201,0.05692324078799039,0.464359625,4.771920819518701
2025,2025.0,6.0,2.0,-0.05970633767814826,0.030533250141034515,5425478.267419443,43109819.4375,42785884.0,43275476.922573864,0.48959292257386444,0.3239354375,0.746353550323017
2025,2025.0,7.0,1.0,1.28409803230258,0.19384830913137652,4973429.180907848,43630313.375,50016684.0,44594404.21230363,5.422279787696369,6.386370625,12.642838612251118
2025,2025.0,7.0,2.0,0.6420474377044578,0.2639959152679008,4402239.455398384,47575715.4375,50402162.0,48737888.671756364,1.6642733282436355,2.8264465625,3.6854506668406724
2025,2025.0,8.0,1.0,1.029994351005984,0.2981151802235618,3978554.0410951176,43714673.8125,47812562.0,44900741.16749025,2.9118208325097488,4.0978881875,7.453849892854087
2025,2025.0,8.0,2.0,1.613566652954295,-0.03604541568897021,3476766.8194732494,44622249.0,50232244.0,44496927.49473847,5.735316505261533,5.609995,7.888955318338148
2025,2025.0,9.0,1.0,1.441560109773898,0.1474068113660962,4017887.737201921,40311478.3125,46103505.0,40903742.33226787,5.199762667732127,5.7920266875,5.0570469916956124
2025,2025.0,9.0,2.0,0.8667751539368254,0.14006695907406552,6045467.473542648,35743300.0,40983361.0,36590070.24520029,4.393290754799708,5.240061,3.474395004549511
2025,2025.0,10.0,1.0,0.4076877456455886,0.010425943777658375,5711183.589325024,31758321.4375,34086701.0,31817865.916506186,2.268835083493814,2.3283795625,1.083457328134574
2025,2025.0,10.0,2.0,0.09644578508531669,-0.1197705133010869,5779666.13063389,30636118.5625,31193543.0,29943884.98332507,1.2496580166749283,0.5574244375,4.681555328522
2025,2025.0,11.0,1.0,-0.737251489504409,-0.06974322804620436,5598769.207336156,22908959.9375,18781259.0,22518483.69989469,3.737224699894689,4.1277009375,2.6556044545118827
2025,2025.0,11.0,2.0,-0.10351355378636352,0.11273320251917708,6517680.900922543,16667879.3125,15993211.0,17402638.353459075,1.409427353459075,0.6746683125,4.015247937413041
2026,2026.0,4.0,1.0,0.6822545950774339,0.21619881737446622,7400591.804197119,15354818.235294119,20403906.0,16954817.431232702,3.449088568767298,5.049087764705882,3.728166
2026,2026.0,4.0,2.0,1.4048657603885022,0.16433753817963787,8516875.157387866,28043626.70588235,40008693.0,29443269.00223079,10.56542399776921,11.965066294117648,18.03887169576978
2026,2026.0,5.0,1.0,0.7183127910760054,0.3315130034941758,6248359.632209185,38255510.35294118,42743787.0,40326922.82152661,2.4168641784733906,4.4882766470588225,31.427333702510385
2026,2026.0,5.0,2.0,0.23160184303656658,0.1262852375875261,5126005.382997768,40362949.705882356,41550142.0,41010288.513549164,0.5398534864508361,1.1871922941176445,22.364589576851532
